"ID","NOMENCLATURAL_CODE","LOCALITY","SCIENTIFIC_NAME","COLLECTOR","ORDER","CATALOG_NUMBER","GENUS","EARLIEST_DATE_COLLECTED","CONTINENT","BASIS_OF_RECORD","INFRASPECIFIC_EPITHET","FAMILY","COUNTRY","KINGDOM","STATE_PROVINCE","MINIMUM_ELEVATION_IN_METERS","INSTITUTION_CODE","PHYLUM","DECIMAL_LATITUDE","IDENTIFIED_BY","CLASS","COLLECTION_CODE","SPECIFIC_EPITHET","DECIMAL_LONGITUDE"
"4666","ICBN","d. Ulukisla, Bolkar Daglari above Meydan, basin and adjoining slopes around tarn Karagöl, 2650m","Dactylis spec.","Markus Döring","Cyperales","1096","Dactylis","1999-08-01 00:00:00.0","Asia","PreservedSpecimen",,"Poaceae","TR","Plantae","Nigde","2650","BGBM","Magnoliophyta","37.40400","Markus Döring",,"B","spec.","34.55800"
"4667","ICBN","d. Ulukisla, Bolkar Daglari above Meydan, basin and adjoining slopes around tarn Karagöl, 2650m","Senecio vernalis Waldst. & Kit.","Markus Döring","Asterales","1097","Senecio","1999-08-01 00:00:00.0","Asia","PreservedSpecimen",,"Asteraceae","TR","Plantae","Nigde","2650","BGBM","Magnoliophyta","37.40400","Markus Döring",,"B","vernalis","34.55800"
"4668","ICBN","d. Ulukisla, Bolkar Daglari above Meydan, basin and adjoining slopes around tarn Karagöl, 2650m","Arenaria acerosa Boiss.","Markus Döring","Caryophyllales","1098","Arenaria","1999-08-01 00:00:00.0","Asia","PreservedSpecimen",,"Caryophyllaceae","TR","Plantae","Nigde","2650","BGBM","Magnoliophyta","37.40400","Markus Döring",,"B","acerosa","34.55800"
"4669","ICBN","d. Ulukisla, Bolkar Daglari above Meydan, basin and adjoining slopes around tarn Karagöl, 1650m","noch unbestimmt !!!","Markus Döring",,"1099","noch unbestimmt !!!","1999-08-01 00:00:00.0","Asia","PreservedSpecimen",,"unbekannt","TR","Plantae","Nigde","1650","BGBM",,"37.40400","Markus Döring",,"B",,"34.55800"
"4670","ICBN","Sandras Dagi, road Agla - Serce Gedigi, above (=N) Yayla Köyü Agla. N 37°01´86´´ O 28°45´54´´, 950m","noch unbestimmt !!!","Markus Döring",,"11","noch unbestimmt !!!","1999-06-19 00:00:00.0","Asia","PreservedSpecimen",,"unbekannt","TR","Plantae","Mugla","950","BGBM",,"37.04000","Markus Döring",,"B",,"28.76500"
"4671","ICBN","d. Ulukisla, Bolkar Daglari above Meydan, basin and adjoining slopes around tarn Karagöl, 1650m","Achillea kotschyi subsp. canescens Bässler","Markus Döring","Asterales","1100","Achillea","1999-08-01 00:00:00.0","Asia","PreservedSpecimen","canescens","Asteraceae","TR","Plantae","Nigde","1650","BGBM","Magnoliophyta","37.40400","Markus Döring",,"B","kotschyi","34.55800"
"4672","ICBN","d. Ulukisla, Bolkar Daglari above Meydan, basin and adjoining slopes around tarn Karagöl, 2650m","Alyssum simplex var. minus","Markus Döring","Capparales","1101","Alyssum","1999-08-01 00:00:00.0","Asia","PreservedSpecimen",,"Brassicaceae","TR","Plantae","Nigde","2650","BGBM","Magnoliophyta","37.40400","Markus Döring",,"B","simplex","34.55800"
"4673","ICBN","d. Ulukisla, Bolkar Daglari above Meydan, basin and adjoining slopes around tarn Karagöl, 1650m","Alyssum aurantiacum Boiss.","Markus Döring","Capparales","1102","Alyssum","1999-08-01 00:00:00.0","Asia","PreservedSpecimen",,"Brassicaceae","TR","Plantae","Nigde","1650","BGBM","Magnoliophyta","37.40400","Markus Döring",,"B","aurantiacum","34.55800"
"4674","ICBN","d. Ulukisla, Bolkar Daglari above Meydan, basin and adjoining slopes around tarn Karagöl, 2650m","Dianthus zonatus var. zonatus","Markus Döring","Caryophyllales","1103","Dianthus","1999-08-01 00:00:00.0","Asia","PreservedSpecimen",,"Caryophyllaceae","TR","Plantae","Nigde","2650","BGBM","Magnoliophyta","37.40400","Markus Döring",,"B","zonatus","34.55800"
"4675","ICBN","d. Ulukisla, Bolkar Daglari above Meydan, basin and adjoining slopes around tarn Karagöl, 2650m","Draba bruniifolia var. nana (Stapf) Schulz","Markus Döring","Capparales","1104","Draba","1999-08-01 00:00:00.0","Asia","PreservedSpecimen","heterocoma","Brassicaceae","TR","Plantae","Nigde","2650","BGBM","Magnoliophyta","37.40400","Markus Döring",,"B","bruniifolia","34.55800"
"4676","ICBN","d. Ulukisla, Bolkar Daglari above Meydan, basin and adjoining slopes around tarn Karagöl, 2650m","Asphodeline taurica (Pall.) Kunth","Markus Döring","Liliales","1105","Asphodeline","1999-08-01 00:00:00.0","Asia","PreservedSpecimen",,"Liliaceae","TR","Plantae","Nigde","2650","BGBM","Magnoliophyta","37.40400","Markus Döring",,"B","taurica","34.55800"
"4677","ICBN","d. Ulukisla, Bolkar Daglari above Meydan, basin and adjoining slopes around tarn Karagöl, 2650m","Alyssum condensatum subsp. flexibile (Nyár.) Dudley","Markus Döring","Capparales","1106","Alyssum","1999-08-01 00:00:00.0","Asia","PreservedSpecimen","flexibile","Brassicaceae","TR","Plantae","Nigde","2650","BGBM","Magnoliophyta","37.40400","Markus Döring",,"B","condensatum","34.55800"
"4678","ICBN","d. Ulukisla, Bolkar Daglari above Meydan, basin and adjoining slopes around tarn Karagöl, 2650m","Festuca pinifolia var. pinifolia","Markus Döring","Cyperales","1107","Festuca","1999-08-01 00:00:00.0","Asia","PreservedSpecimen",,"Poaceae","TR","Plantae","Nigde","2650","BGBM","Magnoliophyta","37.40400","Markus Döring",,"B","pinifolia","34.55800"
"4679","ICBN","d. Ulukisla, Bolkar Daglari above Meydan, basin and adjoining slopes around tarn Karagöl, 2650m","Gypsophila curvifolia Fenzl","Markus Döring","Caryophyllales","1108","Gypsophila","1999-08-01 00:00:00.0","Asia","PreservedSpecimen",,"Caryophyllaceae","TR","Plantae","Nigde","2650","BGBM","Magnoliophyta","37.40400","Markus Döring",,"B","curvifolia","34.55800"
"4680","ICBN","d. Ulukisla, Bolkar Daglari above Meydan, basin and adjoining slopes around tarn Karagöl, 2650m","Teucrium montanum var. parnassicum Celak","Markus Döring","Lamiales","1109","Teucrium","1999-08-01 00:00:00.0","Asia","PreservedSpecimen",,"Lamiaceae","TR","Plantae","Nigde","2650","BGBM","Magnoliophyta","37.40400","Markus Döring",,"B","montanum","34.55800"
"4681","ICBN","Sandras Dagi above Agla, ascent from Çirali to the Çiçekbaba Tepesi (main summit), valley below the eastern slope of the summit, 1950m","Cynoglossum lithospermifolium var. cariense","Markus Döring","Lamiales","110a","Cynoglossum","1999-06-21 00:00:00.0","Asia","PreservedSpecimen","cariense","Boraginaceae","TR","Plantae","Mugla","1950","BGBM","Magnoliophyta","37.07000","Markus Döring",,"B","lithospermifolium","28.80000"
"4682","ICBN","Sandras Dagi above Agla, Ciçekbaba Tepesi, 2150m","Cerastium macranthum Boiss.","Markus Döring","Caryophyllales","110b","Cerastium","1999-06-21 00:00:00.0","Asia","PreservedSpecimen",,"Caryophyllaceae","TR","Plantae","Mugla","2150","BGBM","Magnoliophyta","37.07000","Markus Döring",,"B","macranthum","28.80000"
"4683","ICBN","Sandras Dagi above Agla, Ciçekbaba Tepesi, 2150m","Hesperis kotschyi Boiss.","Markus Döring","Capparales","111","Hesperis","1999-06-21 00:00:00.0","Asia","PreservedSpecimen",,"Brassicaceae","TR","Plantae","Mugla","2150","BGBM","Magnoliophyta","37.07000","Markus Döring",,"B","kotschyi","28.80000"
"4684","ICBN","d. Ulukisla, Bolkar Daglari above Meydan, step crevice in cliff SE of tarn Karagöl, 2700m","Aurinia rupestris subsp. cyclocarpa","Markus Döring","Capparales","1110","Aurinia","1999-08-01 00:00:00.0","Asia","PreservedSpecimen","cyclocarpa","Brassicaceae","TR","Plantae","Nigde","2700","BGBM","Magnoliophyta","37.40400","Markus Döring",,"B","rupestris","34.55800"
"4685","ICBN","d. Ulukisla, Bolkar Daglari above Meydan, step crevice in cliff SE of tarn Karagöl, 2700m","Nepeta betonicifolia C.A.Mey.","Markus Döring","Lamiales","1111","Nepeta","1999-08-01 00:00:00.0","Asia","PreservedSpecimen",,"Lamiaceae","TR","Plantae","Nigde","2700","BGBM","Magnoliophyta","37.40400","Markus Döring",,"B","betonicifolia","34.55800"
"4686","ICBN","d. Ulukisla, Bolkar Daglari above Meydan, step crevice in cliff SE of tarn Karagöl, 2700m","Ranunculus demissus var. major Boiss.","Markus Döring","Ranunculales","1112","Ranunculus","1999-08-01 00:00:00.0","Asia","PreservedSpecimen",,"Ranunculaceae","TR","Plantae","Nigde","2700","BGBM","Magnoliophyta","37.40400","Markus Döring",,"B","demissus","34.55800"
"4687","ICBN","d. Ulukisla, Bolkar Daglari above Meydan, step crevice in cliff SE of tarn Karagöl, 2700m","Poa psychrophila Boiss. & Heldr.","Markus Döring","Cyperales","1113","Poa","1999-08-01 00:00:00.0","Asia","PreservedSpecimen",,"Poaceae","TR","Plantae","Nigde","2700","BGBM","Magnoliophyta","37.40400","Markus Döring",,"B","psychrophila","34.55800"
"4688","ICBN","d. Ulukisla, Bolkar Daglari above Meydan, step crevice in cliff SE of tarn Karagöl, 2700m","Phleum alpinum L.","Markus Döring","Cyperales","1114","Phleum","1999-08-01 00:00:00.0","Asia","PreservedSpecimen",,"Poaceae","TR","Plantae","Nigde","2700","BGBM","Magnoliophyta","37.40400","Markus Döring",,"B","alpinum","34.55800"
"4689","ICBN","d. Ulukisla, Bolkar Daglari above Meydan, step crevice in cliff SE of tarn Karagöl, 2700m","Poa nemoralis L.","Markus Döring","Cyperales","1115","Poa","1999-08-01 00:00:00.0","Asia","PreservedSpecimen",,"Poaceae","TR","Plantae","Nigde","2700","BGBM","Magnoliophyta","37.40400","Markus Döring",,"B","nemoralis","34.55800"
"4690","ICBN","d. Ulukisla, Bolkar Daglari above Meydan, step crevice in cliff SE of tarn Karagöl, 2700m","Sesleria phleoides Steven ex R.Roem. & Schultes","Markus Döring","Cyperales","1116","Sesleria","1999-08-01 00:00:00.0","Asia","PreservedSpecimen",,"Poaceae","TR","Plantae","Nigde","2700","BGBM","Magnoliophyta","37.40400","Markus Döring",,"B","phleoides","34.55800"
"4691","ICBN","d. Ulukisla, Bolkar Daglari above Meydan, step crevice in cliff SE of tarn Karagöl, 2700m","noch unbestimmt !!!","Markus Döring",,"1117","noch unbestimmt !!!","1999-08-01 00:00:00.0","Asia","PreservedSpecimen",,"unbekannt","TR","Plantae","Nigde","2700","BGBM",,"37.40400","Markus Döring",,"B",,"34.55800"
"4692","ICBN","d. Ulukisla, Bolkar Daglari above Meydan, step crevice in cliff SE of tarn Karagöl, 2700m","Taraxacum sintenisii Dahlst.","Markus Döring","Asterales","1118","Taraxacum","1999-08-01 00:00:00.0","Asia","PreservedSpecimen",,"Asteraceae","TR","Plantae","Nigde","2700","BGBM","Magnoliophyta","37.40400","Markus Döring",,"B","sintenisii","34.55800"
"4693","ICBN","d. Ulukisla, Bolkar Daglari above Meydan, step crevice in cliff SE of tarn Karagöl, 2700m","Persicaria bistorta subsp. carnea (C. Koch) Greuter & Burdet","Markus Döring","Polygonales","1119","Persicaria","1999-08-01 00:00:00.0","Asia","PreservedSpecimen","carnea","Polygonaceae","TR","Plantae","Nigde","2700","BGBM","Magnoliophyta","37.40400","Markus Döring",,"B","bistorta","34.55800"
"4694","ICBN","Sandras Dagi above Agla, Ciçekbaba Tepesi, 2150m","Ornithogalum orthophyllum Ten.","Markus Döring","Liliales","112","Ornithogalum","1999-06-21 00:00:00.0","Asia","PreservedSpecimen",,"Liliaceae","TR","Plantae","Mugla","2150","BGBM","Magnoliophyta","37.07000","Markus Döring",,"B","orthophyllum","28.80000"
"4695","ICBN","d. Ulukisla, Bolkar Daglari above Meydan, step crevice in cliff SE of tarn Karagöl, 2700m","Galium cilicicum Boiss.","Markus Döring","Rubiales","1120","Galium","1999-08-01 00:00:00.0","Asia","PreservedSpecimen",,"Rubiaceae","TR","Plantae","Nigde","2700","BGBM","Magnoliophyta","37.40400","Markus Döring",,"B","cilicicum","34.55800"
"4696","ICBN","d. Ulukisla, Bolkar Daglari above Meydan, step crevice in cliff SE of tarn Karagöl, 2700m","Poa bulbosa agg. L.","Markus Döring","Cyperales","1121","Poa","1999-08-01 00:00:00.0","Asia","PreservedSpecimen",,"Poaceae","TR","Plantae","Nigde","2700","BGBM","Magnoliophyta","37.40400","Markus Döring",,"B","bulbosa agg.","34.55800"
"4697","ICBN","d. Ulukisla, Bolkar Daglari above Meydan, step crevice in cliff SE of tarn Karagöl, 2700m","Arenaria balansae Boiss.","Markus Döring","Caryophyllales","1122","Arenaria","1999-08-01 00:00:00.0","Asia","PreservedSpecimen",,"Caryophyllaceae","TR","Plantae","Nigde","2700","BGBM","Magnoliophyta","37.40400","Markus Döring",,"B","balansae","34.55800"
"4698","ICBN","d. Ulukisla, Bolkar Daglari above Meydan, step crevice in cliff SE of tarn Karagöl, 2700m","Silene olympica Boiss.","Markus Döring","Caryophyllales","1123","Silene","1999-08-01 00:00:00.0","Asia","PreservedSpecimen",,"Caryophyllaceae","TR","Plantae","Nigde","2700","BGBM","Magnoliophyta","37.40400","Markus Döring",,"B","olympica","34.55800"
"4699","ICBN","d. Ulukisla, Bolkar Daglari above Meydan, step crevice in cliff SE of tarn Karagöl, 2700m","Heracleum humile Sm.","Markus Döring","Apiales","1124","Heracleum","1999-08-01 00:00:00.0","Asia","PreservedSpecimen",,"Apiaceae","TR","Plantae","Nigde","2700","BGBM","Magnoliophyta","37.40400","Markus Döring",,"B","humile","34.55800"
"4700","ICBN","d. Ulukisla, Bolkar Daglari above Meydan, basin and adjoining slopes around tarn Karagöl, 2660m","Trifolium repens var. repens","Markus Döring","Fabales","1125a","Trifolium","1999-08-01 00:00:00.0","Asia","PreservedSpecimen",,"Fabaceae","TR","Plantae","Nigde","2660","BGBM","Magnoliophyta","37.40400","Markus Döring",,"B","repens","34.55800"
"4701","ICBN","d. Ulukisla, Bolkar Daglari above Meydan, basin and adjoining slopes around tarn Karagöl, 2660m","Trifolium spadiceum L.","Markus Döring","Fabales","1125b","Trifolium","1999-08-01 00:00:00.0","Asia","PreservedSpecimen",,"Fabaceae","TR","Plantae","Nigde","2660","BGBM","Magnoliophyta","37.40400","Markus Döring",,"B","spadiceum","34.55800"
"4702","ICBN","d. Ulukisla, Bolkar Daglari above Meydan, step crevice in cliff SE of tarn Karagöl, 2700m","Oxyria digyna (L.) Hill","Markus Döring","Polygonales","1126","Oxyria","1999-08-01 00:00:00.0","Asia","PreservedSpecimen",,"Polygonaceae","TR","Plantae","Nigde","2700","BGBM","Magnoliophyta","37.40400","Markus Döring",,"B","digyna","34.55800"
"4703","ICBN","d. Ulukisla, Bolkar Daglari above Meydan, basin and adjoining slopes around tarn Karagöl, 2650m","Scutellaria orientalis subsp. pinnatifida J.R.Edm.","Markus Döring","Lamiales","1127","Scutellaria","1999-08-01 00:00:00.0","Asia","PreservedSpecimen","pinnatifida","Lamiaceae","TR","Plantae","Nigde","2650","BGBM","Magnoliophyta","37.40400","Markus Döring",,"B","orientalis","34.55800"
"4704","ICBN","d. Ulukisla, Bolkar Daglari, slopes along the road from Meydan to tarn Karagöl, 1850m","Pelargonium endlicherianum Fenzl","Markus Döring","Geraniales","1128","Pelargonium","1999-08-01 00:00:00.0","Asia","PreservedSpecimen",,"Geraniaceae","TR","Plantae","Nigde","1850","BGBM","Magnoliophyta","37.42000","Markus Döring",,"B","endlicherianum","34.56800"
"4705","ICBN","d. Ulukisla, Bolkar Daglari, upper Arpalik (Maden) Deresi, slopes along the road from Darbogaz to tarn Karagöl. N37°24´67´´, O34°33´23´´, 2620m","Helichrysum pallasii Ledeb.","Markus Döring","Asterales","1129","Helichrysum","1999-08-01 00:00:00.0","Asia","PreservedSpecimen",,"Asteraceae","TR","Plantae","Nigde","2620","BGBM","Magnoliophyta","37.42000","Markus Döring",,"B","pallasii","34.56800"
"4706","ICBN","Sandras Dagi above Agla, ascent from Çirali to the Çiçekbaba Tepesi (main summit), valley below the eastern slope of the summit, 2180m","Stipa spec.","Markus Döring","Cyperales","113","Stipa","1999-06-21 00:00:00.0","Asia","PreservedSpecimen",,"Poaceae","TR","Plantae","Mugla","2180","BGBM","Magnoliophyta","37.07000","Markus Döring",,"B","spec.","28.80000"
"4707","ICBN","d. Ulukisla, Bolkar Daglari, upper Arpalik (Maden) Deresi, slopes along the road from Darbogaz to tarn Karagöl. N37°24´67´´, O34°33´23´´, 2620m","Marrubium cephalanthum Boiss. & Noe","Markus Döring","Lamiales","1130","Marrubium","1999-08-01 00:00:00.0","Asia","PreservedSpecimen",,"Lamiaceae","TR","Plantae","Nigde","2620","BGBM","Magnoliophyta","37.42000","Markus Döring",,"B","cephalanthum","34.56800"
"4708","ICBN","d. Ulukisla, Bolkar Daglari, upper Arpalik (Maden) Deresi, slopes along the road from Darbogaz to tarn Karagöl. N37°24´67´´, O34°33´23´´, 2620m","Stachys citrina subsp. citrina","Markus Döring","Lamiales","1131","Stachys","1999-08-01 00:00:00.0","Asia","PreservedSpecimen","citrina","Lamiaceae","TR","Plantae","Nigde","2620","BGBM","Magnoliophyta","37.42000","Markus Döring",,"B","citrina","34.56800"
"4709","ICBN","d. Ulukisla, Bolkar Daglari, upper Arpalik (Maden) Deresi, slopes along the road from Darbogaz to tarn Karagöl. N37°24´67´´, O34°33´23´´, 2620m","Centaurea mucronifera DC.","Markus Döring","Asterales","1132","Centaurea","1999-08-01 00:00:00.0","Asia","PreservedSpecimen",,"Asteraceae","TR","Plantae","Nigde","2620","BGBM","Magnoliophyta","37.42000","Markus Döring",,"B","mucronifera","34.56800"
"4710","ICBN","d. Ulukisla, Bolkar Daglari, upper Arpalik (Maden) Deresi, slopes along the road from Darbogaz to tarn Karagöl. N37°24´67´´, O34°33´23´´, 2620m","Scutellaria orientalis subsp. pinnatifida J.R.Edm.","Markus Döring","Lamiales","1133","Scutellaria","1999-08-01 00:00:00.0","Asia","PreservedSpecimen","pinnatifida","Lamiaceae","TR","Plantae","Nigde","2620","BGBM","Magnoliophyta","37.42000","Markus Döring",,"B","orientalis","34.56800"
"4711","ICBN","d. Ulukisla, Bolkar Daglari, upper Arpalik (Maden) Deresi, slopes along the road from Darbogaz to tarn Karagöl, 2550m","Iberis simplex DC.","Markus Döring","Capparales","1134","Iberis","1999-08-01 00:00:00.0","Asia","PreservedSpecimen",,"Brassicaceae","TR","Plantae","Nigde","2550","BGBM","Magnoliophyta","37.42000","Markus Döring",,"B","simplex","34.56800"
"4712","ICBN","d. Ulukisla, Bolkar Daglari, upper Arpalik (Maden) Deresi, slopes along the road from Darbogaz to tarn Karagöl. N37°24´67´´, O34°33´23´´, 2620m","Alyssum condensatum subsp. flexibile (Nyár.) Dudley","Markus Döring","Capparales","1135","Alyssum","1999-08-01 00:00:00.0","Asia","PreservedSpecimen","flexibile","Brassicaceae","TR","Plantae","Nigde","2620","BGBM","Magnoliophyta","37.42000","Markus Döring",,"B","condensatum","34.56800"
"4713","ICBN","d. Ulukisla, Bolkar Daglari, upper Arpalik (Maden) Deresi, slopes along the road from Darbogaz to tarn Karagöl. N37°24´67´´, O34°33´23´´, 2620m","Acantholimon lycaonicum Boiss. & Heldr.","Markus Döring","Plumbaginales","1136","Acantholimon","1999-08-01 00:00:00.0","Asia","PreservedSpecimen",,"Plumbaginaceae","TR","Plantae","Nigde","2620","BGBM","Magnoliophyta","37.42000","Markus Döring",,"B","lycaonicum","34.56800"
"4714","ICBN","d. Ulukisla, Bolkar Daglari, upper Arpalik (Maden) Deresi, slopes along the road from Darbogaz to tarn Karagöl. N37°24´67´´, O34°33´23´´, 2620m","Astragalus haussknechtii Bunge","Markus Döring","Fabales","1137","Astragalus","1999-08-01 00:00:00.0","Asia","PreservedSpecimen",,"Fabaceae","TR","Plantae","Nigde","2620","BGBM","Magnoliophyta","37.42000","Markus Döring",,"B","haussknechtii","34.56800"
"4715","ICBN","d. Ulukisla, Bolkar Daglari, upper Arpalik (Maden) Deresi, slopes along the road from Darbogaz to tarn Karagöl. N37°24´67´´, O34°33´23´´, 2620m","Scorzonera cana var. radicosa (Boiss.) D.F.Chamb.","Markus Döring","Asterales","1138","Scorzonera","1999-08-01 00:00:00.0","Asia","PreservedSpecimen",,"Asteraceae","TR","Plantae","Nigde","2620","BGBM","Magnoliophyta","37.42000","Markus Döring",,"B","cana","34.56800"
"4716","ICBN","d. Ulukisla, Bolkar Daglari, upper Arpalik (Maden) Deresi, slopes along the road from Darbogaz to tarn Karagöl. N37°24´67´´, O34°33´23´´, 2620m","Crepis willdenowii Czerep.","Markus Döring","Asterales","1139","Crepis","1999-08-01 00:00:00.0","Asia","PreservedSpecimen",,"Asteraceae","TR","Plantae","Nigde","2620","BGBM","Magnoliophyta","37.42000","Markus Döring",,"B","willdenowii","34.56800"
"4717","ICBN","Sandras Dagi above Agla, ascent from Çirali to the Ciçekbaba Tepesi, 1800m","Convolvulus libanoticus Boiss.","Markus Döring","Solanales","114","Convolvulus","1999-06-21 00:00:00.0","Asia","PreservedSpecimen",,"Convolvulaceae","TR","Plantae","Mugla","1800","BGBM","Magnoliophyta","37.07000","Markus Döring",,"B","libanoticus","28.80000"
